id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kematian,jenis_kelamin,jumlah_kematian,satuan,tahun
472,32,JAWA BARAT,3276,KOTA DEPOK,NEONATAL,PEREMPUAN,29,JIWA,2016
473,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA,LAKI-LAKI,1,JIWA,2016
474,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA,PEREMPUAN,3,JIWA,2016
475,32,JAWA BARAT,3277,KOTA CIMAHI,BAYI,LAKI-LAKI,39,JIWA,2016
476,32,JAWA BARAT,3277,KOTA CIMAHI,BAYI,PEREMPUAN,27,JIWA,2016
477,32,JAWA BARAT,3277,KOTA CIMAHI,NEONATAL,LAKI-LAKI,30,JIWA,2016
478,32,JAWA BARAT,3277,KOTA CIMAHI,NEONATAL,PEREMPUAN,20,JIWA,2016
479,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA,LAKI-LAKI,8,JIWA,2016
480,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA,PEREMPUAN,10,JIWA,2016
481,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYI,LAKI-LAKI,23,JIWA,2016
482,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYI,PEREMPUAN,17,JIWA,2016
483,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEONATAL,LAKI-LAKI,40,JIWA,2016
484,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEONATAL,PEREMPUAN,29,JIWA,2016
485,32,JAWA BARAT,3279,KOTA BANJAR,ANAK BALITA,LAKI-LAKI,9,JIWA,2016
486,32,JAWA BARAT,3279,KOTA BANJAR,ANAK BALITA,PEREMPUAN,8,JIWA,2016
487,32,JAWA BARAT,3279,KOTA BANJAR,BAYI,LAKI-LAKI,26,JIWA,2016
488,32,JAWA BARAT,3279,KOTA BANJAR,BAYI,PEREMPUAN,20,JIWA,2016
489,32,JAWA BARAT,3279,KOTA BANJAR,NEONATAL,LAKI-LAKI,17,JIWA,2016
490,32,JAWA BARAT,3279,KOTA BANJAR,NEONATAL,PEREMPUAN,17,JIWA,2016
491,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK BALITA,LAKI-LAKI,3,JIWA,2017
492,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK BALITA,PEREMPUAN,5,JIWA,2017
493,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAYI,LAKI-LAKI,43,JIWA,2017
494,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAYI,PEREMPUAN,62,JIWA,2017
495,32,JAWA BARAT,3201,KABUPATEN BOGOR,NEONATAL,LAKI-LAKI,39,JIWA,2017
496,32,JAWA BARAT,3201,KABUPATEN BOGOR,NEONATAL,PEREMPUAN,58,JIWA,2017
497,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ANAK BALITA,LAKI-LAKI,15,JIWA,2017
498,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ANAK BALITA,PEREMPUAN,12,JIWA,2017
499,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BAYI,LAKI-LAKI,123,JIWA,2017
500,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BAYI,PEREMPUAN,135,JIWA,2017
501,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,NEONATAL,LAKI-LAKI,98,JIWA,2017
502,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,NEONATAL,PEREMPUAN,103,JIWA,2017
503,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ANAK BALITA,LAKI-LAKI,0,JIWA,2017
504,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ANAK BALITA,PEREMPUAN,2,JIWA,2017
505,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BAYI,LAKI-LAKI,83,JIWA,2017
506,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BAYI,PEREMPUAN,77,JIWA,2017
507,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NEONATAL,LAKI-LAKI,78,JIWA,2017
508,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NEONATAL,PEREMPUAN,73,JIWA,2017
509,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ANAK BALITA,LAKI-LAKI,6,JIWA,2017
510,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ANAK BALITA,PEREMPUAN,0,JIWA,2017
511,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAYI,LAKI-LAKI,107,JIWA,2017
512,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAYI,PEREMPUAN,92,JIWA,2017
513,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NEONATAL,LAKI-LAKI,104,JIWA,2017
514,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NEONATAL,PEREMPUAN,86,JIWA,2017
515,32,JAWA BARAT,3205,KABUPATEN GARUT,ANAK BALITA,LAKI-LAKI,6,JIWA,2017
516,32,JAWA BARAT,3205,KABUPATEN GARUT,ANAK BALITA,PEREMPUAN,5,JIWA,2017
517,32,JAWA BARAT,3205,KABUPATEN GARUT,BAYI,LAKI-LAKI,144,JIWA,2017
518,32,JAWA BARAT,3205,KABUPATEN GARUT,BAYI,PEREMPUAN,142,JIWA,2017
519,32,JAWA BARAT,3205,KABUPATEN GARUT,NEONATAL,LAKI-LAKI,132,JIWA,2017
520,32,JAWA BARAT,3205,KABUPATEN GARUT,NEONATAL,PEREMPUAN,130,JIWA,2017
521,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ANAK BALITA,LAKI-LAKI,13,JIWA,2017
522,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ANAK BALITA,PEREMPUAN,11,JIWA,2017
523,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAYI,LAKI-LAKI,43,JIWA,2017
524,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAYI,PEREMPUAN,22,JIWA,2017
525,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEONATAL,LAKI-LAKI,112,JIWA,2017
526,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEONATAL,PEREMPUAN,80,JIWA,2017
527,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ANAK BALITA,LAKI-LAKI,4,JIWA,2017
528,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ANAK BALITA,PEREMPUAN,10,JIWA,2017
529,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAYI,LAKI-LAKI,80,JIWA,2017
530,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAYI,PEREMPUAN,46,JIWA,2017
531,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEONATAL,LAKI-LAKI,68,JIWA,2017
532,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEONATAL,PEREMPUAN,30,JIWA,2017
533,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ANAK BALITA,LAKI-LAKI,6,JIWA,2017
534,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ANAK BALITA,PEREMPUAN,6,JIWA,2017
535,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAYI,LAKI-LAKI,53,JIWA,2017
536,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAYI,PEREMPUAN,37,JIWA,2017
537,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEONATAL,LAKI-LAKI,43,JIWA,2017
538,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEONATAL,PEREMPUAN,26,JIWA,2017
539,32,JAWA BARAT,3209,KABUPATEN CIREBON,ANAK BALITA,LAKI-LAKI,8,JIWA,2017
540,32,JAWA BARAT,3209,KABUPATEN CIREBON,ANAK BALITA,PEREMPUAN,18,JIWA,2017
541,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAYI,LAKI-LAKI,107,JIWA,2017
542,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAYI,PEREMPUAN,78,JIWA,2017
543,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEONATAL,LAKI-LAKI,91,JIWA,2017
544,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEONATAL,PEREMPUAN,66,JIWA,2017
545,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK BALITA,LAKI-LAKI,1,JIWA,2017
546,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK BALITA,PEREMPUAN,1,JIWA,2017
547,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAYI,LAKI-LAKI,48,JIWA,2017
548,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAYI,PEREMPUAN,39,JIWA,2017
549,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NEONATAL,LAKI-LAKI,39,JIWA,2017
550,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NEONATAL,PEREMPUAN,32,JIWA,2017
551,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK BALITA,LAKI-LAKI,0,JIWA,2017
552,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK BALITA,PEREMPUAN,9,JIWA,2017
553,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAYI,LAKI-LAKI,76,JIWA,2017
554,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAYI,PEREMPUAN,70,JIWA,2017
555,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEONATAL,LAKI-LAKI,53,JIWA,2017
556,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEONATAL,PEREMPUAN,51,JIWA,2017
557,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK BALITA,LAKI-LAKI,4,JIWA,2017
558,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK BALITA,PEREMPUAN,1,JIWA,2017
559,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYI,LAKI-LAKI,159,JIWA,2017
560,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYI,PEREMPUAN,94,JIWA,2017
561,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEONATAL,LAKI-LAKI,147,JIWA,2017
562,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEONATAL,PEREMPUAN,86,JIWA,2017
563,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK BALITA,LAKI-LAKI,2,JIWA,2017
564,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK BALITA,PEREMPUAN,2,JIWA,2017
565,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAYI,LAKI-LAKI,70,JIWA,2017
566,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAYI,PEREMPUAN,56,JIWA,2017
567,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEONATAL,LAKI-LAKI,63,JIWA,2017
568,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEONATAL,PEREMPUAN,51,JIWA,2017
569,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK BALITA,LAKI-LAKI,2,JIWA,2017
570,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK BALITA,PEREMPUAN,3,JIWA,2017
571,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAYI,LAKI-LAKI,46,JIWA,2017
572,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAYI,PEREMPUAN,53,JIWA,2017
573,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEONATAL,LAKI-LAKI,41,JIWA,2017
574,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEONATAL,PEREMPUAN,44,JIWA,2017
575,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK BALITA,LAKI-LAKI,2,JIWA,2017
576,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK BALITA,PEREMPUAN,6,JIWA,2017
577,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAYI,LAKI-LAKI,110,JIWA,2017
578,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAYI,PEREMPUAN,63,JIWA,2017
579,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEONATAL,LAKI-LAKI,97,JIWA,2017
580,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEONATAL,PEREMPUAN,56,JIWA,2017
581,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK BALITA,LAKI-LAKI,0,JIWA,2017
582,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK BALITA,PEREMPUAN,1,JIWA,2017
583,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAYI,LAKI-LAKI,26,JIWA,2017
584,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAYI,PEREMPUAN,23,JIWA,2017
585,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEONATAL,LAKI-LAKI,23,JIWA,2017
586,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEONATAL,PEREMPUAN,21,JIWA,2017
587,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK BALITA,LAKI-LAKI,0,JIWA,2017
588,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK BALITA,PEREMPUAN,1,JIWA,2017
589,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAYI,LAKI-LAKI,70,JIWA,2017
590,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAYI,PEREMPUAN,53,JIWA,2017
591,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEONATAL,LAKI-LAKI,68,JIWA,2017
592,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEONATAL,PEREMPUAN,53,JIWA,2017
593,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BALITA,LAKI-LAKI,3,JIWA,2017
594,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BALITA,PEREMPUAN,2,JIWA,2017
595,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAYI,LAKI-LAKI,26,JIWA,2017
596,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAYI,PEREMPUAN,23,JIWA,2017
597,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEONATAL,LAKI-LAKI,21,JIWA,2017
598,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEONATAL,PEREMPUAN,16,JIWA,2017
599,32,JAWA BARAT,3271,KOTA BOGOR,ANAK BALITA,LAKI-LAKI,7,JIWA,2017
600,32,JAWA BARAT,3271,KOTA BOGOR,ANAK BALITA,PEREMPUAN,11,JIWA,2017
601,32,JAWA BARAT,3271,KOTA BOGOR,BAYI,LAKI-LAKI,45,JIWA,2017
602,32,JAWA BARAT,3271,KOTA BOGOR,BAYI,PEREMPUAN,29,JIWA,2017
603,32,JAWA BARAT,3271,KOTA BOGOR,NEONATAL,LAKI-LAKI,38,JIWA,2017
604,32,JAWA BARAT,3271,KOTA BOGOR,NEONATAL,PEREMPUAN,26,JIWA,2017
605,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK BALITA,LAKI-LAKI,3,JIWA,2017
606,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK BALITA,PEREMPUAN,3,JIWA,2017
607,32,JAWA BARAT,3272,KOTA SUKABUMI,BAYI,LAKI-LAKI,24,JIWA,2017
608,32,JAWA BARAT,3272,KOTA SUKABUMI,BAYI,PEREMPUAN,17,JIWA,2017
609,32,JAWA BARAT,3272,KOTA SUKABUMI,NEONATAL,LAKI-LAKI,19,JIWA,2017
610,32,JAWA BARAT,3272,KOTA SUKABUMI,NEONATAL,PEREMPUAN,8,JIWA,2017
611,32,JAWA BARAT,3274,KOTA CIREBON,ANAK BALITA,LAKI-LAKI,1,JIWA,2017
612,32,JAWA BARAT,3274,KOTA CIREBON,ANAK BALITA,PEREMPUAN,5,JIWA,2017
613,32,JAWA BARAT,3274,KOTA CIREBON,BAYI,LAKI-LAKI,9,JIWA,2017
614,32,JAWA BARAT,3274,KOTA CIREBON,BAYI,PEREMPUAN,8,JIWA,2017
615,32,JAWA BARAT,3274,KOTA CIREBON,NEONATAL,LAKI-LAKI,8,JIWA,2017
616,32,JAWA BARAT,3274,KOTA CIREBON,NEONATAL,PEREMPUAN,6,JIWA,2017
617,32,JAWA BARAT,3275,KOTA BEKASI,ANAK BALITA,LAKI-LAKI,1,JIWA,2017
618,32,JAWA BARAT,3275,KOTA BEKASI,ANAK BALITA,PEREMPUAN,0,JIWA,2017
619,32,JAWA BARAT,3275,KOTA BEKASI,BAYI,LAKI-LAKI,25,JIWA,2017
620,32,JAWA BARAT,3275,KOTA BEKASI,BAYI,PEREMPUAN,27,JIWA,2017
621,32,JAWA BARAT,3275,KOTA BEKASI,NEONATAL,LAKI-LAKI,24,JIWA,2017
622,32,JAWA BARAT,3275,KOTA BEKASI,NEONATAL,PEREMPUAN,27,JIWA,2017
623,32,JAWA BARAT,3276,KOTA DEPOK,ANAK BALITA,LAKI-LAKI,5,JIWA,2017
624,32,JAWA BARAT,3276,KOTA DEPOK,ANAK BALITA,PEREMPUAN,3,JIWA,2017
625,32,JAWA BARAT,3276,KOTA DEPOK,BAYI,LAKI-LAKI,44,JIWA,2017
626,32,JAWA BARAT,3276,KOTA DEPOK,BAYI,PEREMPUAN,28,JIWA,2017
627,32,JAWA BARAT,3276,KOTA DEPOK,NEONATAL,LAKI-LAKI,35,JIWA,2017
628,32,JAWA BARAT,3276,KOTA DEPOK,NEONATAL,PEREMPUAN,25,JIWA,2017
629,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA,LAKI-LAKI,0,JIWA,2017
630,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA,PEREMPUAN,2,JIWA,2017
631,32,JAWA BARAT,3277,KOTA CIMAHI,BAYI,LAKI-LAKI,49,JIWA,2017
632,32,JAWA BARAT,3277,KOTA CIMAHI,BAYI,PEREMPUAN,16,JIWA,2017
633,32,JAWA BARAT,3277,KOTA CIMAHI,NEONATAL,LAKI-LAKI,43,JIWA,2017
634,32,JAWA BARAT,3277,KOTA CIMAHI,NEONATAL,PEREMPUAN,15,JIWA,2017
635,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA,LAKI-LAKI,5,JIWA,2017
636,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA,PEREMPUAN,10,JIWA,2017
637,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYI,LAKI-LAKI,45,JIWA,2017
638,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYI,PEREMPUAN,28,JIWA,2017
639,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEONATAL,LAKI-LAKI,29,JIWA,2017
640,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEONATAL,PEREMPUAN,17,JIWA,2017
641,32,JAWA BARAT,3279,KOTA BANJAR,ANAK BALITA,LAKI-LAKI,3,JIWA,2017
642,32,JAWA BARAT,3279,KOTA BANJAR,ANAK BALITA,PEREMPUAN,11,JIWA,2017
643,32,JAWA BARAT,3279,KOTA BANJAR,BAYI,LAKI-LAKI,23,JIWA,2017
644,32,JAWA BARAT,3279,KOTA BANJAR,BAYI,PEREMPUAN,18,JIWA,2017
645,32,JAWA BARAT,3279,KOTA BANJAR,NEONATAL,LAKI-LAKI,13,JIWA,2017
646,32,JAWA BARAT,3279,KOTA BANJAR,NEONATAL,PEREMPUAN,13,JIWA,2017
647,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK BALITA,LAKI-LAKI,0,JIWA,2018
648,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK BALITA,PEREMPUAN,1,JIWA,2018
649,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAYI,LAKI-LAKI,59,JIWA,2018
650,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAYI,PEREMPUAN,50,JIWA,2018
651,32,JAWA BARAT,3201,KABUPATEN BOGOR,NEONATAL,LAKI-LAKI,51,JIWA,2018
652,32,JAWA BARAT,3201,KABUPATEN BOGOR,NEONATAL,PEREMPUAN,43,JIWA,2018
653,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ANAK BALITA,LAKI-LAKI,0,JIWA,2018
654,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,ANAK BALITA,PEREMPUAN,0,JIWA,2018
655,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BAYI,LAKI-LAKI,0,JIWA,2018
656,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BAYI,PEREMPUAN,0,JIWA,2018
657,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,NEONATAL,LAKI-LAKI,0,JIWA,2018
658,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,NEONATAL,PEREMPUAN,0,JIWA,2018
659,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ANAK BALITA,LAKI-LAKI,3,JIWA,2018
660,32,JAWA BARAT,3203,KABUPATEN CIANJUR,ANAK BALITA,PEREMPUAN,0,JIWA,2018
661,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BAYI,LAKI-LAKI,37,JIWA,2018
662,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BAYI,PEREMPUAN,42,JIWA,2018
663,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NEONATAL,LAKI-LAKI,32,JIWA,2018
664,32,JAWA BARAT,3203,KABUPATEN CIANJUR,NEONATAL,PEREMPUAN,38,JIWA,2018
665,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ANAK BALITA,LAKI-LAKI,1,JIWA,2018
666,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ANAK BALITA,PEREMPUAN,3,JIWA,2018
667,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAYI,LAKI-LAKI,112,JIWA,2018
668,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAYI,PEREMPUAN,92,JIWA,2018
669,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NEONATAL,LAKI-LAKI,102,JIWA,2018
670,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NEONATAL,PEREMPUAN,87,JIWA,2018
671,32,JAWA BARAT,3205,KABUPATEN GARUT,ANAK BALITA,LAKI-LAKI,1,JIWA,2018
672,32,JAWA BARAT,3205,KABUPATEN GARUT,ANAK BALITA,PEREMPUAN,1,JIWA,2018
673,32,JAWA BARAT,3205,KABUPATEN GARUT,BAYI,LAKI-LAKI,137,JIWA,2018
674,32,JAWA BARAT,3205,KABUPATEN GARUT,BAYI,PEREMPUAN,134,JIWA,2018
675,32,JAWA BARAT,3205,KABUPATEN GARUT,NEONATAL,LAKI-LAKI,129,JIWA,2018
676,32,JAWA BARAT,3205,KABUPATEN GARUT,NEONATAL,PEREMPUAN,126,JIWA,2018
677,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ANAK BALITA,LAKI-LAKI,6,JIWA,2018
678,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ANAK BALITA,PEREMPUAN,10,JIWA,2018
679,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAYI,LAKI-LAKI,158,JIWA,2018
680,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAYI,PEREMPUAN,102,JIWA,2018
681,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEONATAL,LAKI-LAKI,138,JIWA,2018
682,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEONATAL,PEREMPUAN,66,JIWA,2018
683,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ANAK BALITA,LAKI-LAKI,6,JIWA,2018
684,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ANAK BALITA,PEREMPUAN,7,JIWA,2018
685,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAYI,LAKI-LAKI,61,JIWA,2018
686,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAYI,PEREMPUAN,48,JIWA,2018
687,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEONATAL,LAKI-LAKI,50,JIWA,2018
688,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEONATAL,PEREMPUAN,31,JIWA,2018
689,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ANAK BALITA,LAKI-LAKI,1,JIWA,2018
690,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ANAK BALITA,PEREMPUAN,2,JIWA,2018
691,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAYI,LAKI-LAKI,41,JIWA,2018
692,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAYI,PEREMPUAN,37,JIWA,2018
693,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEONATAL,LAKI-LAKI,37,JIWA,2018
694,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEONATAL,PEREMPUAN,30,JIWA,2018
695,32,JAWA BARAT,3209,KABUPATEN CIREBON,ANAK BALITA,LAKI-LAKI,4,JIWA,2018
696,32,JAWA BARAT,3209,KABUPATEN CIREBON,ANAK BALITA,PEREMPUAN,6,JIWA,2018
697,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAYI,LAKI-LAKI,78,JIWA,2018
698,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAYI,PEREMPUAN,64,JIWA,2018
699,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEONATAL,LAKI-LAKI,74,JIWA,2018
700,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEONATAL,PEREMPUAN,60,JIWA,2018
701,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK BALITA,LAKI-LAKI,3,JIWA,2018
702,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,ANAK BALITA,PEREMPUAN,1,JIWA,2018
703,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAYI,LAKI-LAKI,40,JIWA,2018
704,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BAYI,PEREMPUAN,43,JIWA,2018
705,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NEONATAL,LAKI-LAKI,34,JIWA,2018
706,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,NEONATAL,PEREMPUAN,34,JIWA,2018
