id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_kematian,jenis_kelamin,jumlah_kematian,satuan,tahun
707,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK BALITA,LAKI-LAKI,10,JIWA,2018
708,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK BALITA,PEREMPUAN,7,JIWA,2018
709,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAYI,LAKI-LAKI,97,JIWA,2018
710,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAYI,PEREMPUAN,73,JIWA,2018
711,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEONATAL,LAKI-LAKI,68,JIWA,2018
712,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEONATAL,PEREMPUAN,45,JIWA,2018
713,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK BALITA,LAKI-LAKI,6,JIWA,2018
714,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK BALITA,PEREMPUAN,7,JIWA,2018
715,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYI,LAKI-LAKI,167,JIWA,2018
716,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYI,PEREMPUAN,75,JIWA,2018
717,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEONATAL,LAKI-LAKI,150,JIWA,2018
718,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEONATAL,PEREMPUAN,69,JIWA,2018
719,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK BALITA,LAKI-LAKI,1,JIWA,2018
720,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK BALITA,PEREMPUAN,1,JIWA,2018
721,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAYI,LAKI-LAKI,56,JIWA,2018
722,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAYI,PEREMPUAN,58,JIWA,2018
723,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEONATAL,LAKI-LAKI,51,JIWA,2018
724,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEONATAL,PEREMPUAN,53,JIWA,2018
725,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK BALITA,LAKI-LAKI,2,JIWA,2018
726,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK BALITA,PEREMPUAN,1,JIWA,2018
727,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAYI,LAKI-LAKI,40,JIWA,2018
728,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAYI,PEREMPUAN,17,JIWA,2018
729,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEONATAL,LAKI-LAKI,34,JIWA,2018
730,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEONATAL,PEREMPUAN,13,JIWA,2018
731,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK BALITA,LAKI-LAKI,1,JIWA,2018
732,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK BALITA,PEREMPUAN,8,JIWA,2018
733,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAYI,LAKI-LAKI,95,JIWA,2018
734,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAYI,PEREMPUAN,67,JIWA,2018
735,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEONATAL,LAKI-LAKI,83,JIWA,2018
736,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEONATAL,PEREMPUAN,57,JIWA,2018
737,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK BALITA,LAKI-LAKI,0,JIWA,2018
738,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK BALITA,PEREMPUAN,2,JIWA,2018
739,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAYI,LAKI-LAKI,28,JIWA,2018
740,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAYI,PEREMPUAN,13,JIWA,2018
741,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEONATAL,LAKI-LAKI,28,JIWA,2018
742,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEONATAL,PEREMPUAN,13,JIWA,2018
743,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK BALITA,LAKI-LAKI,3,JIWA,2018
744,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK BALITA,PEREMPUAN,1,JIWA,2018
745,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAYI,LAKI-LAKI,94,JIWA,2018
746,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAYI,PEREMPUAN,50,JIWA,2018
747,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEONATAL,LAKI-LAKI,89,JIWA,2018
748,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEONATAL,PEREMPUAN,48,JIWA,2018
749,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BALITA,LAKI-LAKI,6,JIWA,2018
750,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BALITA,PEREMPUAN,1,JIWA,2018
751,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAYI,LAKI-LAKI,15,JIWA,2018
752,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAYI,PEREMPUAN,18,JIWA,2018
753,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEONATAL,LAKI-LAKI,15,JIWA,2018
754,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEONATAL,PEREMPUAN,11,JIWA,2018
755,32,JAWA BARAT,3271,KOTA BOGOR,ANAK BALITA,LAKI-LAKI,4,JIWA,2018
756,32,JAWA BARAT,3271,KOTA BOGOR,ANAK BALITA,PEREMPUAN,4,JIWA,2018
757,32,JAWA BARAT,3271,KOTA BOGOR,BAYI,LAKI-LAKI,30,JIWA,2018
758,32,JAWA BARAT,3271,KOTA BOGOR,BAYI,PEREMPUAN,29,JIWA,2018
759,32,JAWA BARAT,3271,KOTA BOGOR,NEONATAL,LAKI-LAKI,24,JIWA,2018
760,32,JAWA BARAT,3271,KOTA BOGOR,NEONATAL,PEREMPUAN,24,JIWA,2018
761,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK BALITA,LAKI-LAKI,2,JIWA,2018
762,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK BALITA,PEREMPUAN,2,JIWA,2018
763,32,JAWA BARAT,3272,KOTA SUKABUMI,BAYI,LAKI-LAKI,17,JIWA,2018
764,32,JAWA BARAT,3272,KOTA SUKABUMI,BAYI,PEREMPUAN,18,JIWA,2018
765,32,JAWA BARAT,3272,KOTA SUKABUMI,NEONATAL,LAKI-LAKI,14,JIWA,2018
766,32,JAWA BARAT,3272,KOTA SUKABUMI,NEONATAL,PEREMPUAN,13,JIWA,2018
767,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK BALITA,LAKI-LAKI,0,JIWA,2018
768,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK BALITA,PEREMPUAN,0,JIWA,2018
769,32,JAWA BARAT,3273,KOTA BANDUNG,BAYI,LAKI-LAKI,69,JIWA,2018
770,32,JAWA BARAT,3273,KOTA BANDUNG,BAYI,PEREMPUAN,44,JIWA,2018
771,32,JAWA BARAT,3273,KOTA BANDUNG,NEONATAL,LAKI-LAKI,50,JIWA,2018
772,32,JAWA BARAT,3273,KOTA BANDUNG,NEONATAL,PEREMPUAN,28,JIWA,2018
773,32,JAWA BARAT,3274,KOTA CIREBON,ANAK BALITA,LAKI-LAKI,2,JIWA,2018
774,32,JAWA BARAT,3274,KOTA CIREBON,ANAK BALITA,PEREMPUAN,0,JIWA,2018
775,32,JAWA BARAT,3274,KOTA CIREBON,BAYI,LAKI-LAKI,12,JIWA,2018
776,32,JAWA BARAT,3274,KOTA CIREBON,BAYI,PEREMPUAN,11,JIWA,2018
777,32,JAWA BARAT,3274,KOTA CIREBON,NEONATAL,LAKI-LAKI,11,JIWA,2018
778,32,JAWA BARAT,3274,KOTA CIREBON,NEONATAL,PEREMPUAN,6,JIWA,2018
779,32,JAWA BARAT,3275,KOTA BEKASI,ANAK BALITA,LAKI-LAKI,1,JIWA,2018
780,32,JAWA BARAT,3275,KOTA BEKASI,ANAK BALITA,PEREMPUAN,0,JIWA,2018
781,32,JAWA BARAT,3275,KOTA BEKASI,BAYI,LAKI-LAKI,22,JIWA,2018
782,32,JAWA BARAT,3275,KOTA BEKASI,BAYI,PEREMPUAN,31,JIWA,2018
783,32,JAWA BARAT,3275,KOTA BEKASI,NEONATAL,LAKI-LAKI,20,JIWA,2018
784,32,JAWA BARAT,3275,KOTA BEKASI,NEONATAL,PEREMPUAN,28,JIWA,2018
785,32,JAWA BARAT,3276,KOTA DEPOK,ANAK BALITA,LAKI-LAKI,4,JIWA,2018
786,32,JAWA BARAT,3276,KOTA DEPOK,BAYI,LAKI-LAKI,53,JIWA,2018
787,32,JAWA BARAT,3276,KOTA DEPOK,BAYI,PEREMPUAN,14,JIWA,2018
788,32,JAWA BARAT,3276,KOTA DEPOK,NEONATAL,LAKI-LAKI,41,JIWA,2018
789,32,JAWA BARAT,3276,KOTA DEPOK,NEONATAL,PEREMPUAN,9,JIWA,2018
790,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA,LAKI-LAKI,0,JIWA,2018
791,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA,PEREMPUAN,2,JIWA,2018
792,32,JAWA BARAT,3277,KOTA CIMAHI,BAYI,LAKI-LAKI,25,JIWA,2018
793,32,JAWA BARAT,3277,KOTA CIMAHI,BAYI,PEREMPUAN,25,JIWA,2018
794,32,JAWA BARAT,3277,KOTA CIMAHI,NEONATAL,LAKI-LAKI,17,JIWA,2018
795,32,JAWA BARAT,3277,KOTA CIMAHI,NEONATAL,PEREMPUAN,19,JIWA,2018
796,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA,LAKI-LAKI,3,JIWA,2018
797,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA,PEREMPUAN,5,JIWA,2018
798,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYI,LAKI-LAKI,50,JIWA,2018
799,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYI,PEREMPUAN,30,JIWA,2018
800,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEONATAL,LAKI-LAKI,33,JIWA,2018
801,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEONATAL,PEREMPUAN,25,JIWA,2018
802,32,JAWA BARAT,3279,KOTA BANJAR,ANAK BALITA,LAKI-LAKI,0,JIWA,2018
803,32,JAWA BARAT,3279,KOTA BANJAR,ANAK BALITA,PEREMPUAN,0,JIWA,2018
804,32,JAWA BARAT,3279,KOTA BANJAR,BAYI,LAKI-LAKI,0,JIWA,2018
805,32,JAWA BARAT,3279,KOTA BANJAR,BAYI,PEREMPUAN,0,JIWA,2018
806,32,JAWA BARAT,3279,KOTA BANJAR,NEONATAL,LAKI-LAKI,0,JIWA,2018
807,32,JAWA BARAT,3279,KOTA BANJAR,NEONATAL,PEREMPUAN,0,JIWA,2018
808,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK BALITA,LAKI-LAKI,2,JIWA,2019
809,32,JAWA BARAT,3201,KABUPATEN BOGOR,ANAK BALITA,PEREMPUAN,4,JIWA,2019
810,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAYI,LAKI-LAKI,45,JIWA,2019
811,32,JAWA BARAT,3201,KABUPATEN BOGOR,BAYI,PEREMPUAN,59,JIWA,2019
812,32,JAWA BARAT,3201,KABUPATEN BOGOR,NEONATAL,LAKI-LAKI,42,JIWA,2019
813,32,JAWA BARAT,3201,KABUPATEN BOGOR,NEONATAL,PEREMPUAN,49,JIWA,2019
814,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ANAK BALITA,LAKI-LAKI,5,JIWA,2019
815,32,JAWA BARAT,3204,KABUPATEN BANDUNG,ANAK BALITA,PEREMPUAN,6,JIWA,2019
816,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAYI,LAKI-LAKI,122,JIWA,2019
817,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BAYI,PEREMPUAN,95,JIWA,2019
818,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NEONATAL,LAKI-LAKI,107,JIWA,2019
819,32,JAWA BARAT,3204,KABUPATEN BANDUNG,NEONATAL,PEREMPUAN,83,JIWA,2019
820,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ANAK BALITA,LAKI-LAKI,10,JIWA,2019
821,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,ANAK BALITA,PEREMPUAN,7,JIWA,2019
822,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAYI,LAKI-LAKI,105,JIWA,2019
823,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BAYI,PEREMPUAN,77,JIWA,2019
824,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEONATAL,LAKI-LAKI,86,JIWA,2019
825,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,NEONATAL,PEREMPUAN,53,JIWA,2019
826,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ANAK BALITA,LAKI-LAKI,10,JIWA,2019
827,32,JAWA BARAT,3207,KABUPATEN CIAMIS,ANAK BALITA,PEREMPUAN,6,JIWA,2019
828,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAYI,LAKI-LAKI,58,JIWA,2019
829,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BAYI,PEREMPUAN,40,JIWA,2019
830,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEONATAL,LAKI-LAKI,41,JIWA,2019
831,32,JAWA BARAT,3207,KABUPATEN CIAMIS,NEONATAL,PEREMPUAN,34,JIWA,2019
832,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ANAK BALITA,LAKI-LAKI,1,JIWA,2019
833,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,ANAK BALITA,PEREMPUAN,1,JIWA,2019
834,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAYI,LAKI-LAKI,35,JIWA,2019
835,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BAYI,PEREMPUAN,34,JIWA,2019
836,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEONATAL,LAKI-LAKI,25,JIWA,2019
837,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,NEONATAL,PEREMPUAN,25,JIWA,2019
838,32,JAWA BARAT,3209,KABUPATEN CIREBON,ANAK BALITA,LAKI-LAKI,3,JIWA,2019
839,32,JAWA BARAT,3209,KABUPATEN CIREBON,ANAK BALITA,PEREMPUAN,2,JIWA,2019
840,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAYI,LAKI-LAKI,78,JIWA,2019
841,32,JAWA BARAT,3209,KABUPATEN CIREBON,BAYI,PEREMPUAN,49,JIWA,2019
842,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEONATAL,LAKI-LAKI,67,JIWA,2019
843,32,JAWA BARAT,3209,KABUPATEN CIREBON,NEONATAL,PEREMPUAN,42,JIWA,2019
844,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK BALITA,LAKI-LAKI,5,JIWA,2019
845,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,ANAK BALITA,PEREMPUAN,5,JIWA,2019
846,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAYI,LAKI-LAKI,74,JIWA,2019
847,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BAYI,PEREMPUAN,60,JIWA,2019
848,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEONATAL,LAKI-LAKI,51,JIWA,2019
849,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,NEONATAL,PEREMPUAN,38,JIWA,2019
850,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK BALITA,LAKI-LAKI,5,JIWA,2019
851,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,ANAK BALITA,PEREMPUAN,3,JIWA,2019
852,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYI,LAKI-LAKI,145,JIWA,2019
853,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BAYI,PEREMPUAN,101,JIWA,2019
854,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEONATAL,LAKI-LAKI,133,JIWA,2019
855,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,NEONATAL,PEREMPUAN,95,JIWA,2019
856,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK BALITA,LAKI-LAKI,2,JIWA,2019
857,32,JAWA BARAT,3213,KABUPATEN SUBANG,ANAK BALITA,PEREMPUAN,1,JIWA,2019
858,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAYI,LAKI-LAKI,56,JIWA,2019
859,32,JAWA BARAT,3213,KABUPATEN SUBANG,BAYI,PEREMPUAN,55,JIWA,2019
860,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEONATAL,LAKI-LAKI,53,JIWA,2019
861,32,JAWA BARAT,3213,KABUPATEN SUBANG,NEONATAL,PEREMPUAN,53,JIWA,2019
862,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK BALITA,LAKI-LAKI,5,JIWA,2019
863,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,ANAK BALITA,PEREMPUAN,5,JIWA,2019
864,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAYI,LAKI-LAKI,44,JIWA,2019
865,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BAYI,PEREMPUAN,33,JIWA,2019
866,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEONATAL,LAKI-LAKI,33,JIWA,2019
867,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,NEONATAL,PEREMPUAN,21,JIWA,2019
868,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK BALITA,LAKI-LAKI,3,JIWA,2019
869,32,JAWA BARAT,3215,KABUPATEN KARAWANG,ANAK BALITA,PEREMPUAN,1,JIWA,2019
870,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAYI,LAKI-LAKI,97,JIWA,2019
871,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BAYI,PEREMPUAN,60,JIWA,2019
872,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEONATAL,LAKI-LAKI,84,JIWA,2019
873,32,JAWA BARAT,3215,KABUPATEN KARAWANG,NEONATAL,PEREMPUAN,50,JIWA,2019
874,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK BALITA,LAKI-LAKI,0,JIWA,2019
875,32,JAWA BARAT,3216,KABUPATEN BEKASI,ANAK BALITA,PEREMPUAN,0,JIWA,2019
876,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAYI,LAKI-LAKI,14,JIWA,2019
877,32,JAWA BARAT,3216,KABUPATEN BEKASI,BAYI,PEREMPUAN,21,JIWA,2019
878,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEONATAL,LAKI-LAKI,14,JIWA,2019
879,32,JAWA BARAT,3216,KABUPATEN BEKASI,NEONATAL,PEREMPUAN,21,JIWA,2019
880,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK BALITA,LAKI-LAKI,0,JIWA,2019
881,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,ANAK BALITA,PEREMPUAN,0,JIWA,2019
882,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAYI,LAKI-LAKI,0,JIWA,2019
883,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BAYI,PEREMPUAN,0,JIWA,2019
884,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEONATAL,LAKI-LAKI,0,JIWA,2019
885,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,NEONATAL,PEREMPUAN,0,JIWA,2019
886,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BALITA,LAKI-LAKI,1,JIWA,2019
887,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,ANAK BALITA,PEREMPUAN,0,JIWA,2019
888,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAYI,LAKI-LAKI,22,JIWA,2019
889,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BAYI,PEREMPUAN,11,JIWA,2019
890,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEONATAL,LAKI-LAKI,14,JIWA,2019
891,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,NEONATAL,PEREMPUAN,7,JIWA,2019
892,32,JAWA BARAT,3271,KOTA BOGOR,ANAK BALITA,LAKI-LAKI,3,JIWA,2019
893,32,JAWA BARAT,3271,KOTA BOGOR,ANAK BALITA,PEREMPUAN,1,JIWA,2019
894,32,JAWA BARAT,3271,KOTA BOGOR,BAYI,LAKI-LAKI,30,JIWA,2019
895,32,JAWA BARAT,3271,KOTA BOGOR,BAYI,PEREMPUAN,24,JIWA,2019
896,32,JAWA BARAT,3271,KOTA BOGOR,NEONATAL,LAKI-LAKI,25,JIWA,2019
897,32,JAWA BARAT,3271,KOTA BOGOR,NEONATAL,PEREMPUAN,19,JIWA,2019
898,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK BALITA,LAKI-LAKI,0,JIWA,2019
899,32,JAWA BARAT,3272,KOTA SUKABUMI,ANAK BALITA,PEREMPUAN,0,JIWA,2019
900,32,JAWA BARAT,3272,KOTA SUKABUMI,BAYI,LAKI-LAKI,0,JIWA,2019
901,32,JAWA BARAT,3272,KOTA SUKABUMI,BAYI,PEREMPUAN,0,JIWA,2019
902,32,JAWA BARAT,3272,KOTA SUKABUMI,NEONATAL,LAKI-LAKI,0,JIWA,2019
903,32,JAWA BARAT,3272,KOTA SUKABUMI,NEONATAL,PEREMPUAN,0,JIWA,2019
904,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK BALITA,LAKI-LAKI,11,JIWA,2019
905,32,JAWA BARAT,3273,KOTA BANDUNG,ANAK BALITA,PEREMPUAN,16,JIWA,2019
906,32,JAWA BARAT,3273,KOTA BANDUNG,BAYI,LAKI-LAKI,69,JIWA,2019
907,32,JAWA BARAT,3273,KOTA BANDUNG,BAYI,PEREMPUAN,45,JIWA,2019
908,32,JAWA BARAT,3273,KOTA BANDUNG,NEONATAL,LAKI-LAKI,54,JIWA,2019
909,32,JAWA BARAT,3273,KOTA BANDUNG,NEONATAL,PEREMPUAN,31,JIWA,2019
910,32,JAWA BARAT,3274,KOTA CIREBON,ANAK BALITA,LAKI-LAKI,3,JIWA,2019
911,32,JAWA BARAT,3274,KOTA CIREBON,ANAK BALITA,PEREMPUAN,1,JIWA,2019
912,32,JAWA BARAT,3274,KOTA CIREBON,BAYI,LAKI-LAKI,9,JIWA,2019
913,32,JAWA BARAT,3274,KOTA CIREBON,BAYI,PEREMPUAN,5,JIWA,2019
914,32,JAWA BARAT,3274,KOTA CIREBON,NEONATAL,LAKI-LAKI,7,JIWA,2019
915,32,JAWA BARAT,3274,KOTA CIREBON,NEONATAL,PEREMPUAN,5,JIWA,2019
916,32,JAWA BARAT,3275,KOTA BEKASI,ANAK BALITA,LAKI-LAKI,1,JIWA,2019
917,32,JAWA BARAT,3275,KOTA BEKASI,ANAK BALITA,PEREMPUAN,2,JIWA,2019
918,32,JAWA BARAT,3275,KOTA BEKASI,BAYI,LAKI-LAKI,34,JIWA,2019
919,32,JAWA BARAT,3275,KOTA BEKASI,BAYI,PEREMPUAN,24,JIWA,2019
920,32,JAWA BARAT,3275,KOTA BEKASI,NEONATAL,LAKI-LAKI,28,JIWA,2019
921,32,JAWA BARAT,3275,KOTA BEKASI,NEONATAL,PEREMPUAN,21,JIWA,2019
922,32,JAWA BARAT,3276,KOTA DEPOK,ANAK BALITA,LAKI-LAKI,2,JIWA,2019
923,32,JAWA BARAT,3276,KOTA DEPOK,ANAK BALITA,PEREMPUAN,2,JIWA,2019
924,32,JAWA BARAT,3276,KOTA DEPOK,BAYI,LAKI-LAKI,50,JIWA,2019
925,32,JAWA BARAT,3276,KOTA DEPOK,BAYI,PEREMPUAN,31,JIWA,2019
926,32,JAWA BARAT,3276,KOTA DEPOK,NEONATAL,LAKI-LAKI,46,JIWA,2019
927,32,JAWA BARAT,3276,KOTA DEPOK,NEONATAL,PEREMPUAN,24,JIWA,2019
928,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA,LAKI-LAKI,0,JIWA,2019
929,32,JAWA BARAT,3277,KOTA CIMAHI,ANAK BALITA,PEREMPUAN,2,JIWA,2019
930,32,JAWA BARAT,3277,KOTA CIMAHI,BAYI,LAKI-LAKI,29,JIWA,2019
931,32,JAWA BARAT,3277,KOTA CIMAHI,BAYI,PEREMPUAN,35,JIWA,2019
932,32,JAWA BARAT,3277,KOTA CIMAHI,NEONATAL,LAKI-LAKI,18,JIWA,2019
933,32,JAWA BARAT,3277,KOTA CIMAHI,NEONATAL,PEREMPUAN,30,JIWA,2019
934,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA,LAKI-LAKI,9,JIWA,2019
935,32,JAWA BARAT,3278,KOTA TASIKMALAYA,ANAK BALITA,PEREMPUAN,5,JIWA,2019
936,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYI,LAKI-LAKI,34,JIWA,2019
937,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BAYI,PEREMPUAN,28,JIWA,2019
938,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEONATAL,LAKI-LAKI,24,JIWA,2019
939,32,JAWA BARAT,3278,KOTA TASIKMALAYA,NEONATAL,PEREMPUAN,22,JIWA,2019
940,32,JAWA BARAT,3279,KOTA BANJAR,ANAK BALITA,LAKI-LAKI,9,JIWA,2019
941,32,JAWA BARAT,3279,KOTA BANJAR,ANAK BALITA,PEREMPUAN,5,JIWA,2019
942,32,JAWA BARAT,3279,KOTA BANJAR,BAYI,LAKI-LAKI,13,JIWA,2019
943,32,JAWA BARAT,3279,KOTA BANJAR,BAYI,PEREMPUAN,12,JIWA,2019
944,32,JAWA BARAT,3279,KOTA BANJAR,NEONATAL,LAKI-LAKI,10,JIWA,2019
945,32,JAWA BARAT,3279,KOTA BANJAR,NEONATAL,PEREMPUAN,7,JIWA,2019
